provider_id,full_name,registration_number,mci_number,license_id,specialization,phone,email,clinic_name,address,city,state,zipcode,license_valid_from,license_valid_to,verification_status,data_quality_score
4175,Dr. Provider 4175,KAMC/63824,APMC/28426,LIC9469141,Gynecologist,+917731097487,provider4175@hospital.com,Clinic 4175,165 Health Street,Kochi,AP,535643,2011-01-01,2030-12-31,Verified,40
4176,Dr. Provider 4176,APMC/70964,UPMC/80811,LIC9945682,Orthopedic Surgeon,+916826840546,provider4176@hospital.com,Clinic 4176,159 Health Street,Hyderabad,UP,690024,2021-01-01,2029-12-31,Expired,70
4177,Dr. Provider 4177,APMC/18527,WBMC/24645,LIC2908882,Orthopedic Surgeon,+918254885302,provider4177@hospital.com,Clinic 4177,55 Health Street,Delhi,DL,689131,2014-01-01,2027-12-31,Verified,65
4178,Dr. Provider 4178,GJMC/65670,APMC/47495,LIC6072169,Psychiatrist,+916941864701,provider4178@hospital.com,Clinic 4178,121 Health Street,Kochi,UP,566464,2020-01-01,2030-12-31,Expired,91
4179,Dr. Provider 4179,MHMC/77008,TNMC/16704,LIC4711968,Dermatologist,+919906278372,provider4179@hospital.com,Clinic 4179,143 Health Street,Kolkata,KL,461338,2014-01-01,2028-12-31,Pending,91
4180,Dr. Provider 4180,KAMC/79488,DLMC/15794,LIC3882115,Dermatologist,+916344276033,provider4180@hospital.com,Clinic 4180,72 Health Street,Hyderabad,DL,550373,2010-01-01,2025-12-31,Expired,100
4181,Dr. Provider 4181,TNMC/67287,GJMC/60207,LIC5193751,Neurologist,+919471838087,provider4181@hospital.com,Clinic 4181,60 Health Street,Jaipur,WB,522507,2010-01-01,2028-12-31,Pending,73
4182,Dr. Provider 4182,MHMC/46432,APMC/16739,LIC0332863,General Physician,+916458267996,provider4182@hospital.com,Clinic 4182,13 Health Street,Lucknow,MH,660794,2022-01-01,2026-12-31,Expired,95
4183,Dr. Provider 4183,MHMC/71294,KAMC/56323,LIC4707991,General Physician,+918696800815,provider4183@hospital.com,Clinic 4183,174 Health Street,Kochi,AP,410824,2013-01-01,2026-12-31,Expired,44
4184,Dr. Provider 4184,WBMC/26976,KAMC/23315,LIC9990429,Orthopedic Surgeon,+919597579776,provider4184@hospital.com,Clinic 4184,88 Health Street,Kolkata,TN,556031,2015-01-01,2029-12-31,Pending,84
4185,Dr. Provider 4185,APMC/06068,GJMC/24193,LIC0941189,ENT Specialist,+918202128370,provider4185@hospital.com,Clinic 4185,32 Health Street,Ahmedabad,GJ,556595,2019-01-01,2025-12-31,Pending,51
4186,Dr. Provider 4186,UPMC/38439,APMC/06167,LIC4696323,Orthopedic Surgeon,+918036243147,provider4186@hospital.com,Clinic 4186,158 Health Street,Bengaluru,UP,689374,2010-01-01,2028-12-31,Pending,51
4187,Dr. Provider 4187,KAMC/35440,UPMC/40953,LIC4889513,Orthopedic Surgeon,+916086421963,provider4187@hospital.com,Clinic 4187,106 Health Street,Hyderabad,DL,601595,2013-01-01,2029-12-31,Expired,65
4188,Dr. Provider 4188,WBMC/41422,TNMC/43023,LIC8934269,Psychiatrist,+919593910720,provider4188@hospital.com,Clinic 4188,107 Health Street,Kolkata,GJ,500601,2011-01-01,2028-12-31,Pending,66
4189,Dr. Provider 4189,GJMC/22759,UPMC/02985,LIC2228393,Dermatologist,+918729212485,provider4189@hospital.com,Clinic 4189,163 Health Street,Kochi,UP,425751,2015-01-01,2029-12-31,Verified,65
4190,Dr. Provider 4190,MHMC/41133,MHMC/57881,LIC4089210,ENT Specialist,+918332231866,provider4190@hospital.com,Clinic 4190,17 Health Street,Ahmedabad,WB,451005,2019-01-01,2025-12-31,Verified,53
4191,Dr. Provider 4191,MHMC/19517,RJMC/33338,LIC0034378,Gynecologist,+918848857515,provider4191@hospital.com,Clinic 4191,41 Health Street,Mumbai,DL,463339,2013-01-01,2030-12-31,Pending,67
4192,Dr. Provider 4192,GJMC/98595,MHMC/23531,LIC4882682,Neurologist,+916692170264,provider4192@hospital.com,Clinic 4192,162 Health Street,Kochi,KL,515479,2022-01-01,2029-12-31,Pending,97
4193,Dr. Provider 4193,APMC/34886,RJMC/99019,LIC9725258,Cardiologist,+918563304843,provider4193@hospital.com,Clinic 4193,7 Health Street,Chennai,KL,576398,2010-01-01,2028-12-31,Expired,56
4194,Dr. Provider 4194,KAMC/66443,KLMC/47532,LIC3243212,Psychiatrist,+917982715093,provider4194@hospital.com,Clinic 4194,112 Health Street,Delhi,KA,466166,2018-01-01,2026-12-31,Expired,72
4195,Dr. Provider 4195,RJMC/61052,TNMC/06411,LIC0650793,Orthopedic Surgeon,+919598153542,provider4195@hospital.com,Clinic 4195,194 Health Street,Jaipur,DL,540323,2010-01-01,2029-12-31,Verified,75
4196,Dr. Provider 4196,RJMC/47725,KLMC/22768,LIC0887796,Psychiatrist,+916548036028,provider4196@hospital.com,Clinic 4196,86 Health Street,Ahmedabad,KL,626271,2021-01-01,2028-12-31,Verified,52
4197,Dr. Provider 4197,MHMC/13944,GJMC/78228,LIC3922974,Pediatrician,+919861854541,provider4197@hospital.com,Clinic 4197,192 Health Street,Chennai,GJ,601491,2019-01-01,2028-12-31,Pending,77
4198,Dr. Provider 4198,DLMC/78630,TNMC/22993,LIC9961385,Gynecologist,+917384959545,provider4198@hospital.com,Clinic 4198,124 Health Street,Kolkata,TN,512211,2011-01-01,2027-12-31,Expired,67
4199,Dr. Provider 4199,MHMC/60121,DLMC/78122,LIC7331328,Cardiologist,+917464712580,provider4199@hospital.com,Clinic 4199,26 Health Street,Jaipur,DL,448312,2019-01-01,2026-12-31,Pending,56
4200,Dr. Provider 4200,KLMC/47711,KLMC/20876,LIC6856857,Psychiatrist,+916523688241,provider4200@hospital.com,Clinic 4200,159 Health Street,Ahmedabad,GJ,686721,2014-01-01,2028-12-31,Expired,100
4201,Dr. Provider 4201,UPMC/70741,RJMC/37538,LIC3799031,ENT Specialist,+917300515488,provider4201@hospital.com,Clinic 4201,191 Health Street,Ahmedabad,DL,615248,2019-01-01,2028-12-31,Expired,45
4202,Dr. Provider 4202,KLMC/66184,TNMC/71371,LIC7098600,Pediatrician,+918794827077,provider4202@hospital.com,Clinic 4202,79 Health Street,Kolkata,AP,616200,2012-01-01,2026-12-31,Expired,40
4203,Dr. Provider 4203,TNMC/04688,GJMC/64970,LIC7303484,Orthopedic Surgeon,+916938896308,provider4203@hospital.com,Clinic 4203,77 Health Street,Bengaluru,TN,573118,2010-01-01,2029-12-31,Pending,68
4204,Dr. Provider 4204,UPMC/17418,APMC/13659,LIC6983786,ENT Specialist,+918527729935,provider4204@hospital.com,Clinic 4204,140 Health Street,Delhi,TN,579650,2011-01-01,2028-12-31,Verified,89
4205,Dr. Provider 4205,DLMC/19545,TNMC/96546,LIC0679462,General Physician,+919804982914,provider4205@hospital.com,Clinic 4205,42 Health Street,Kochi,AP,597814,2010-01-01,2027-12-31,Pending,89
4206,Dr. Provider 4206,APMC/79078,WBMC/16475,LIC4906886,Gynecologist,+918412837312,provider4206@hospital.com,Clinic 4206,26 Health Street,Mumbai,RJ,655892,2011-01-01,2025-12-31,Expired,48
4207,Dr. Provider 4207,WBMC/58074,KAMC/24756,LIC6070523,General Physician,+918838136664,provider4207@hospital.com,Clinic 4207,99 Health Street,Mumbai,TN,481387,2018-01-01,2027-12-31,Pending,80
4208,Dr. Provider 4208,GJMC/28963,KAMC/03950,LIC8109561,Neurologist,+918629520727,provider4208@hospital.com,Clinic 4208,124 Health Street,Chennai,WB,520556,2014-01-01,2029-12-31,Verified,46
4209,Dr. Provider 4209,GJMC/20023,TNMC/48351,LIC3237219,Pediatrician,+919601591045,provider4209@hospital.com,Clinic 4209,151 Health Street,Chennai,MH,445408,2019-01-01,2026-12-31,Verified,77
4210,Dr. Provider 4210,GJMC/47105,APMC/25273,LIC6512594,Pediatrician,+918623657061,provider4210@hospital.com,Clinic 4210,50 Health Street,Hyderabad,KL,511668,2018-01-01,2028-12-31,Verified,55
4211,Dr. Provider 4211,KLMC/86060,DLMC/77580,LIC8117376,Cardiologist,+917348685451,provider4211@hospital.com,Clinic 4211,20 Health Street,Kolkata,RJ,657742,2017-01-01,2025-12-31,Expired,93
4212,Dr. Provider 4212,DLMC/55022,KAMC/78148,LIC3937903,Orthopedic Surgeon,+919531110536,provider4212@hospital.com,Clinic 4212,117 Health Street,Chennai,RJ,494177,2019-01-01,2026-12-31,Expired,89
4213,Dr. Provider 4213,TNMC/55720,MHMC/63624,LIC8665999,Dermatologist,+916301451139,provider4213@hospital.com,Clinic 4213,138 Health Street,Jaipur,MH,662339,2022-01-01,2029-12-31,Verified,52
4214,Dr. Provider 4214,KLMC/50000,UPMC/98780,LIC8915387,Psychiatrist,+919381100959,provider4214@hospital.com,Clinic 4214,78 Health Street,Mumbai,KA,504885,2015-01-01,2028-12-31,Verified,56
4215,Dr. Provider 4215,APMC/76399,APMC/18188,LIC4856580,Gynecologist,+919918999213,provider4215@hospital.com,Clinic 4215,134 Health Street,Delhi,GJ,534648,2011-01-01,2029-12-31,Verified,58
4216,Dr. Provider 4216,APMC/66418,APMC/01295,LIC2585265,Psychiatrist,+916288892458,provider4216@hospital.com,Clinic 4216,44 Health Street,Hyderabad,MH,591629,2016-01-01,2027-12-31,Expired,81
4217,Dr. Provider 4217,KAMC/05651,APMC/15327,LIC7802548,Dermatologist,+918549930446,provider4217@hospital.com,Clinic 4217,50 Health Street,Jaipur,DL,494288,2012-01-01,2026-12-31,Pending,81
4218,Dr. Provider 4218,RJMC/24750,APMC/37892,LIC8660340,General Physician,+916236908647,provider4218@hospital.com,Clinic 4218,65 Health Street,Ahmedabad,TN,508642,2012-01-01,2030-12-31,Expired,47
4219,Dr. Provider 4219,KLMC/65005,WBMC/01451,LIC8381502,Dermatologist,+917130046412,provider4219@hospital.com,Clinic 4219,21 Health Street,Kochi,KL,538139,2021-01-01,2025-12-31,Verified,93
4220,Dr. Provider 4220,WBMC/82434,RJMC/75596,LIC7436780,Gynecologist,+919968501182,provider4220@hospital.com,Clinic 4220,154 Health Street,Bengaluru,KL,460866,2015-01-01,2029-12-31,Expired,44
4221,Dr. Provider 4221,UPMC/13369,UPMC/96249,LIC6572685,Pediatrician,+918540271722,provider4221@hospital.com,Clinic 4221,110 Health Street,Kolkata,MH,683718,2010-01-01,2028-12-31,Verified,75
4222,Dr. Provider 4222,APMC/73217,KLMC/93494,LIC9739689,Orthopedic Surgeon,+916128524963,provider4222@hospital.com,Clinic 4222,107 Health Street,Jaipur,MH,616382,2011-01-01,2030-12-31,Verified,76
4223,Dr. Provider 4223,APMC/17203,MHMC/96158,LIC5378568,Pediatrician,+916545477436,provider4223@hospital.com,Clinic 4223,192 Health Street,Kolkata,GJ,400354,2015-01-01,2030-12-31,Expired,52
4224,Dr. Provider 4224,RJMC/20588,RJMC/58178,LIC2821758,General Physician,+918118491520,provider4224@hospital.com,Clinic 4224,26 Health Street,Delhi,UP,696229,2022-01-01,2028-12-31,Verified,48
4225,Dr. Provider 4225,GJMC/45552,GJMC/29541,LIC5121483,General Physician,+918395223278,provider4225@hospital.com,Clinic 4225,53 Health Street,Kochi,TN,627332,2018-01-01,2028-12-31,Pending,64
4226,Dr. Provider 4226,WBMC/50195,WBMC/59885,LIC8615072,Dermatologist,+918445248932,provider4226@hospital.com,Clinic 4226,18 Health Street,Chennai,RJ,559382,2013-01-01,2027-12-31,Verified,46
4227,Dr. Provider 4227,UPMC/23115,RJMC/62479,LIC9934773,Cardiologist,+917744440485,provider4227@hospital.com,Clinic 4227,60 Health Street,Jaipur,TN,402728,2018-01-01,2030-12-31,Expired,64
4228,Dr. Provider 4228,TNMC/50528,KLMC/80971,LIC0927157,Neurologist,+917093619059,provider4228@hospital.com,Clinic 4228,200 Health Street,Delhi,AP,507727,2012-01-01,2026-12-31,Pending,64
4229,Dr. Provider 4229,DLMC/56782,RJMC/44424,LIC8411953,Orthopedic Surgeon,+917925271477,provider4229@hospital.com,Clinic 4229,181 Health Street,Delhi,GJ,403785,2016-01-01,2030-12-31,Pending,51
4230,Dr. Provider 4230,WBMC/47940,KAMC/63883,LIC8530831,Dermatologist,+916823793972,provider4230@hospital.com,Clinic 4230,133 Health Street,Hyderabad,DL,450640,2015-01-01,2027-12-31,Expired,58
4231,Dr. Provider 4231,MHMC/16883,MHMC/86105,LIC2485481,Orthopedic Surgeon,+918768213108,provider4231@hospital.com,Clinic 4231,198 Health Street,Chennai,KA,655570,2022-01-01,2029-12-31,Verified,68
4232,Dr. Provider 4232,MHMC/72915,RJMC/94223,LIC5949865,General Physician,+916359212285,provider4232@hospital.com,Clinic 4232,44 Health Street,Chennai,KL,511880,2016-01-01,2026-12-31,Verified,42
4233,Dr. Provider 4233,UPMC/24368,UPMC/34015,LIC4368346,Cardiologist,+916100847018,provider4233@hospital.com,Clinic 4233,200 Health Street,Bengaluru,UP,429378,2011-01-01,2025-12-31,Pending,52
4234,Dr. Provider 4234,DLMC/20022,TNMC/13259,LIC2620398,Pediatrician,+916856512434,provider4234@hospital.com,Clinic 4234,138 Health Street,Delhi,KA,695224,2012-01-01,2025-12-31,Expired,71
4235,Dr. Provider 4235,MHMC/82895,RJMC/28353,LIC9698713,Pediatrician,+917399060863,provider4235@hospital.com,Clinic 4235,87 Health Street,Kochi,KL,407389,2019-01-01,2028-12-31,Expired,43
4236,Dr. Provider 4236,DLMC/38396,KAMC/43114,LIC4725483,ENT Specialist,+919156130506,provider4236@hospital.com,Clinic 4236,3 Health Street,Chennai,TN,503657,2018-01-01,2026-12-31,Expired,50
4237,Dr. Provider 4237,WBMC/56490,GJMC/57863,LIC1670925,ENT Specialist,+916828940292,provider4237@hospital.com,Clinic 4237,57 Health Street,Delhi,GJ,445357,2021-01-01,2030-12-31,Expired,72
4238,Dr. Provider 4238,KAMC/74109,TNMC/36941,LIC3400980,Orthopedic Surgeon,+916204363323,provider4238@hospital.com,Clinic 4238,85 Health Street,Lucknow,AP,511802,2016-01-01,2028-12-31,Pending,71
4239,Dr. Provider 4239,MHMC/31820,KLMC/45926,LIC8088076,Pediatrician,+916595749566,provider4239@hospital.com,Clinic 4239,121 Health Street,Delhi,DL,644157,2017-01-01,2028-12-31,Expired,97
4240,Dr. Provider 4240,DLMC/73388,WBMC/96080,LIC4337684,Pediatrician,+917886781798,provider4240@hospital.com,Clinic 4240,125 Health Street,Bengaluru,MH,448388,2015-01-01,2025-12-31,Expired,88
4241,Dr. Provider 4241,KLMC/50197,KLMC/15318,LIC0211932,Gynecologist,+916309873046,provider4241@hospital.com,Clinic 4241,15 Health Street,Bengaluru,GJ,652178,2022-01-01,2029-12-31,Verified,68
4242,Dr. Provider 4242,UPMC/00853,RJMC/49036,LIC1020388,ENT Specialist,+918779662200,provider4242@hospital.com,Clinic 4242,176 Health Street,Bengaluru,KL,643798,2010-01-01,2026-12-31,Verified,45
4243,Dr. Provider 4243,GJMC/13770,KLMC/61089,LIC3278423,Cardiologist,+916824676788,provider4243@hospital.com,Clinic 4243,179 Health Street,Kolkata,AP,611378,2018-01-01,2028-12-31,Verified,62
4244,Dr. Provider 4244,KAMC/03135,MHMC/20658,LIC7513311,Pediatrician,+917080621239,provider4244@hospital.com,Clinic 4244,119 Health Street,Ahmedabad,RJ,547416,2011-01-01,2025-12-31,Verified,91
4245,Dr. Provider 4245,MHMC/77996,GJMC/30463,LIC1109455,Dermatologist,+918513664062,provider4245@hospital.com,Clinic 4245,11 Health Street,Bengaluru,MH,551663,2012-01-01,2028-12-31,Pending,86
4246,Dr. Provider 4246,KLMC/80619,DLMC/90837,LIC0924080,Orthopedic Surgeon,+916550309837,provider4246@hospital.com,Clinic 4246,2 Health Street,Ahmedabad,MH,414434,2013-01-01,2027-12-31,Expired,50
4247,Dr. Provider 4247,TNMC/91382,KLMC/24270,LIC0640056,Neurologist,+917592009050,provider4247@hospital.com,Clinic 4247,12 Health Street,Ahmedabad,WB,521033,2015-01-01,2027-12-31,Expired,41
4248,Dr. Provider 4248,MHMC/84350,KLMC/66071,LIC0190840,Orthopedic Surgeon,+918702795467,provider4248@hospital.com,Clinic 4248,6 Health Street,Kolkata,GJ,617130,2020-01-01,2025-12-31,Expired,60
4249,Dr. Provider 4249,WBMC/94372,TNMC/30600,LIC4661291,Psychiatrist,+918347041084,provider4249@hospital.com,Clinic 4249,50 Health Street,Kolkata,AP,404411,2022-01-01,2028-12-31,Verified,100
4250,Dr. Provider 4250,TNMC/03807,KLMC/57638,LIC9579504,Neurologist,+917776683793,provider4250@hospital.com,Clinic 4250,36 Health Street,Bengaluru,RJ,699211,2018-01-01,2025-12-31,Verified,52
4251,Dr. Provider 4251,UPMC/21710,APMC/90911,LIC3426224,Cardiologist,+918750633540,provider4251@hospital.com,Clinic 4251,112 Health Street,Mumbai,GJ,622532,2022-01-01,2028-12-31,Verified,76
4252,Dr. Provider 4252,WBMC/36280,KLMC/90482,LIC9574849,Orthopedic Surgeon,+919080579733,provider4252@hospital.com,Clinic 4252,16 Health Street,Bengaluru,DL,623212,2020-01-01,2027-12-31,Pending,50
4253,Dr. Provider 4253,TNMC/63912,WBMC/46909,LIC6535924,Neurologist,+917199373081,provider4253@hospital.com,Clinic 4253,11 Health Street,Chennai,TN,494017,2019-01-01,2029-12-31,Verified,72
4254,Dr. Provider 4254,DLMC/28704,MHMC/38690,LIC3384389,Psychiatrist,+919026629577,provider4254@hospital.com,Clinic 4254,138 Health Street,Delhi,KA,675572,2013-01-01,2027-12-31,Expired,85
4255,Dr. Provider 4255,MHMC/03617,UPMC/05240,LIC1550822,Neurologist,+919401185666,provider4255@hospital.com,Clinic 4255,109 Health Street,Mumbai,TN,441305,2016-01-01,2027-12-31,Verified,62
4256,Dr. Provider 4256,UPMC/40470,APMC/01740,LIC5471563,General Physician,+917502496389,provider4256@hospital.com,Clinic 4256,114 Health Street,Jaipur,DL,640811,2021-01-01,2028-12-31,Verified,56
4257,Dr. Provider 4257,MHMC/38022,KLMC/56065,LIC3165355,General Physician,+916245744380,provider4257@hospital.com,Clinic 4257,57 Health Street,Chennai,KL,633441,2013-01-01,2030-12-31,Pending,70
4258,Dr. Provider 4258,MHMC/05411,TNMC/64347,LIC0351360,ENT Specialist,+919668865846,provider4258@hospital.com,Clinic 4258,64 Health Street,Ahmedabad,UP,676499,2013-01-01,2025-12-31,Expired,75
4259,Dr. Provider 4259,KAMC/50443,KLMC/31973,LIC5030681,General Physician,+918577489065,provider4259@hospital.com,Clinic 4259,102 Health Street,Kolkata,TN,674823,2013-01-01,2025-12-31,Pending,62
4260,Dr. Provider 4260,UPMC/26083,APMC/47937,LIC2621606,Orthopedic Surgeon,+918327176389,provider4260@hospital.com,Clinic 4260,65 Health Street,Bengaluru,WB,539308,2014-01-01,2026-12-31,Pending,53
4261,Dr. Provider 4261,KAMC/56159,APMC/64307,LIC0201066,Pediatrician,+916721753526,provider4261@hospital.com,Clinic 4261,89 Health Street,Kochi,GJ,510104,2022-01-01,2029-12-31,Pending,83
4262,Dr. Provider 4262,WBMC/25365,RJMC/85848,LIC6415791,Dermatologist,+917813933503,provider4262@hospital.com,Clinic 4262,134 Health Street,Lucknow,AP,462266,2020-01-01,2026-12-31,Pending,57
4263,Dr. Provider 4263,TNMC/62000,KAMC/09741,LIC3767914,Orthopedic Surgeon,+917815801023,provider4263@hospital.com,Clinic 4263,105 Health Street,Delhi,GJ,675337,2019-01-01,2030-12-31,Pending,58
4264,Dr. Provider 4264,RJMC/35637,TNMC/99215,LIC7896016,Pediatrician,+917961597166,provider4264@hospital.com,Clinic 4264,175 Health Street,Kochi,GJ,423139,2021-01-01,2026-12-31,Pending,52
4265,Dr. Provider 4265,WBMC/77134,GJMC/56012,LIC8763602,Pediatrician,+917333226386,provider4265@hospital.com,Clinic 4265,76 Health Street,Jaipur,WB,517565,2022-01-01,2029-12-31,Verified,76
4266,Dr. Provider 4266,RJMC/50141,KLMC/33662,LIC0025973,ENT Specialist,+917501760876,provider4266@hospital.com,Clinic 4266,95 Health Street,Ahmedabad,UP,609860,2013-01-01,2030-12-31,Expired,53
4267,Dr. Provider 4267,DLMC/68101,UPMC/34607,LIC4386273,Dermatologist,+918026454125,provider4267@hospital.com,Clinic 4267,147 Health Street,Kolkata,DL,539705,2020-01-01,2029-12-31,Expired,66
4268,Dr. Provider 4268,MHMC/49842,MHMC/55310,LIC0635461,Pediatrician,+916641940302,provider4268@hospital.com,Clinic 4268,195 Health Street,Jaipur,UP,503929,2012-01-01,2029-12-31,Verified,46
4269,Dr. Provider 4269,TNMC/75053,MHMC/17009,LIC9791522,Dermatologist,+918049628417,provider4269@hospital.com,Clinic 4269,197 Health Street,Bengaluru,UP,599813,2016-01-01,2028-12-31,Verified,100
4270,Dr. Provider 4270,APMC/36319,GJMC/62677,LIC9933764,Pediatrician,+917144752855,provider4270@hospital.com,Clinic 4270,184 Health Street,Mumbai,KL,587183,2021-01-01,2025-12-31,Verified,66
4271,Dr. Provider 4271,GJMC/84471,KAMC/50653,LIC9901928,General Physician,+917168994859,provider4271@hospital.com,Clinic 4271,142 Health Street,Chennai,WB,499258,2018-01-01,2027-12-31,Expired,67
4272,Dr. Provider 4272,GJMC/50588,DLMC/38002,LIC5632211,Pediatrician,+917685500311,provider4272@hospital.com,Clinic 4272,108 Health Street,Kochi,TN,518612,2021-01-01,2030-12-31,Expired,78
4273,Dr. Provider 4273,DLMC/19732,DLMC/04238,LIC7521698,General Physician,+919111276893,provider4273@hospital.com,Clinic 4273,133 Health Street,Kolkata,MH,563893,2013-01-01,2029-12-31,Verified,45
4274,Dr. Provider 4274,KAMC/59150,APMC/32692,LIC0996137,Orthopedic Surgeon,+919630006993,provider4274@hospital.com,Clinic 4274,20 Health Street,Jaipur,AP,467925,2010-01-01,2029-12-31,Verified,77
4275,Dr. Provider 4275,KAMC/40399,WBMC/51520,LIC9657892,Gynecologist,+917830477393,provider4275@hospital.com,Clinic 4275,180 Health Street,Kolkata,GJ,547138,2010-01-01,2027-12-31,Expired,41
4276,Dr. Provider 4276,KLMC/41311,APMC/76905,LIC8567330,Gynecologist,+916093586090,provider4276@hospital.com,Clinic 4276,165 Health Street,Bengaluru,KL,410734,2018-01-01,2030-12-31,Pending,78
4277,Dr. Provider 4277,GJMC/62958,APMC/66755,LIC3474121,Psychiatrist,+918317044934,provider4277@hospital.com,Clinic 4277,25 Health Street,Jaipur,KL,696428,2015-01-01,2026-12-31,Verified,48
4278,Dr. Provider 4278,KLMC/18344,RJMC/96311,LIC6364713,Pediatrician,+917530453313,provider4278@hospital.com,Clinic 4278,65 Health Street,Lucknow,GJ,402203,2018-01-01,2030-12-31,Verified,43
4279,Dr. Provider 4279,MHMC/30311,KAMC/34378,LIC6817893,Dermatologist,+917055299774,provider4279@hospital.com,Clinic 4279,41 Health Street,Delhi,UP,506218,2013-01-01,2027-12-31,Expired,77
4280,Dr. Provider 4280,MHMC/48389,DLMC/74904,LIC2419607,Orthopedic Surgeon,+917252440460,provider4280@hospital.com,Clinic 4280,183 Health Street,Kolkata,TN,686466,2010-01-01,2030-12-31,Pending,58
4281,Dr. Provider 4281,APMC/57101,DLMC/35679,LIC5933548,Neurologist,+917207306005,provider4281@hospital.com,Clinic 4281,147 Health Street,Jaipur,GJ,404195,2018-01-01,2030-12-31,Pending,56
4282,Dr. Provider 4282,UPMC/72170,WBMC/98316,LIC0122838,Pediatrician,+916248982562,provider4282@hospital.com,Clinic 4282,18 Health Street,Chennai,TN,493586,2020-01-01,2027-12-31,Expired,73
